Session ID,Player Name,Game Mode,Move Number,Timestamp,Direction,Score,Board State,Move Time,Tiles Added,Tiles Removed,Is Bad Move
20250801_162156_oej58,"Simon",countup,115,2025-08-01T04:22:07.634Z,Left,1116,"4,2,8,2,2,32,8,16,4,16,128,8,4,16,2,0",48,1,3,true
20250801_162156_oej58,"Simon",countup,116,2025-08-01T04:22:07.726Z,Up,1116,"4,2,16,2,2,32,128,16,8,32,2,8,0,0,2,0",92,1,0,true
20250801_162156_oej58,"Simon",countup,117,2025-08-01T04:22:07.734Z,Right,1180,"4,2,16,2,2,32,128,16,8,32,2,8,2,2,0,0",8,1,1,true
20250801_162156_oej58,"Simon",countup,118,2025-08-01T04:22:07.841Z,Left,1180,"4,0,2,0,2,2,16,2,8,64,128,16,2,2,2,8",107,1,0,true
20250801_162156_oej58,"Simon",countup,119,2025-08-01T04:22:07.942Z,Right,1180,"4,2,2,2,2,64,16,16,8,2,128,8,2,0,2,2",101,1,0,true
20250801_162156_oej58,"Simon",countup,120,2025-08-01T04:22:08.043Z,Left,1184,"4,2,2,2,2,2,16,16,8,64,128,8,2,2,2,2",101,1,1,true
20250801_162156_oej58,"Simon",countup,121,2025-08-01T04:22:08.047Z,Up,1236,"4,4,2,2,2,64,16,16,8,2,128,8,2,2,2,2",4,1,5,true
20250801_162156_oej58,"Simon",countup,122,2025-08-01T04:22:08.135Z,Right,1236,"8,4,0,2,2,64,32,0,8,2,128,8,4,4,0,0",87,1,0,true
20250801_162156_oej58,"Simon",countup,123,2025-08-01T04:22:08.213Z,Down,1244,"8,4,0,2,2,64,0,0,8,2,32,2,4,4,128,8",79,1,1,true
20250801_162156_oej58,"Simon",countup,124,2025-08-01T04:22:08.363Z,Left,1244,"0,8,4,2,2,0,2,64,8,2,32,2,0,8,128,8",150,1,0,true
20250801_162156_oej58,"Simon",countup,125,2025-08-01T04:22:08.387Z,Right,1244,"2,8,4,2,8,2,2,64,2,8,32,2,0,0,128,8",24,1,0,true
20250801_162156_oej58,"Simon",countup,126,2025-08-01T04:22:08.480Z,Up,1252,"4,0,4,2,2,8,2,64,8,2,32,2,2,8,128,8",93,1,1,true
20250801_162156_oej58,"Simon",countup,127,2025-08-01T04:22:08.528Z,Left,1252,"8,2,0,2,2,8,2,64,8,2,32,2,2,8,128,8",48,1,0,true
20250801_162156_oej58,"Simon",countup,128,2025-08-01T04:22:08.651Z,Up,1256,"8,2,2,2,2,8,32,64,8,2,128,2,2,8,2,8",123,1,1,true
20250801_162156_oej58,"Simon",countup,129,2025-08-01T04:22:08.852Z,Up,1260,"8,4,2,2,2,8,32,64,8,2,128,2,2,8,2,8",201,1,1,true
20250801_162156_oej58,"Simon",countup,130,2025-08-01T04:22:09.057Z,Up,1268,"8,4,4,2,2,8,32,64,8,2,128,2,2,8,2,8",204,1,1,true
20250801_162156_oej58,"Simon",countup,131,2025-08-01T04:22:09.144Z,Left,1284,"8,8,2,2,2,8,32,64,8,2,128,2,2,8,2,8",88,1,1,true
20250801_162156_oej58,"Simon",countup,132,2025-08-01T04:22:09.469Z,Up,1308,"8,16,2,2,2,2,32,64,8,8,128,2,2,4,2,8",325,1,3,true
20250801_162156_oej58,"Simon",countup,133,2025-08-01T04:22:09.575Z,Right,1312,"8,16,4,0,4,32,64,0,16,128,2,2,2,4,2,8",106,1,1,true
20250801_162156_oej58,"Simon",countup,134,2025-08-01T04:22:09.651Z,Up,1320,"8,16,0,0,4,32,4,2,16,128,64,2,2,4,4,8",75,1,1,true
20250801_162156_oej58,"Simon",countup,135,2025-08-01T04:22:09.660Z,Left,1324,"8,16,0,0,4,32,4,2,16,128,64,2,2,8,8,4",10,1,1,true
20250801_162156_oej58,"Simon",countup,136,2025-08-01T04:22:09.754Z,Right,1332,"8,16,4,4,4,32,64,4,16,128,8,4,2,8,0,0",94,1,1,true
20250801_162156_oej58,"Simon",countup,137,2025-08-01T04:22:09.860Z,Left,1332,"8,16,0,2,4,32,4,0,16,128,64,4,2,8,8,8",106,1,0,true
20250801_162156_oej58,"Simon",countup,138,2025-08-01T04:22:09.973Z,Right,1332,"8,16,4,2,4,32,64,4,16,128,8,8,2,8,0,2",113,1,0,true
20250801_162156_oej58,"Simon",countup,139,2025-08-01T04:22:10.274Z,Up,1360,"8,16,2,2,4,32,4,4,16,128,64,8,2,8,8,2",301,1,3,true
20250801_162156_oej58,"Simon",countup,140,2025-08-01T04:22:10.371Z,Right,1360,"8,16,4,2,4,32,8,0,16,128,64,8,2,16,2,0",97,1,0,true
20250801_162156_oej58,"Simon",countup,141,2025-08-01T04:22:10.456Z,Left,1364,"8,16,4,0,4,32,8,2,16,128,64,2,2,16,2,8",85,1,1,true
20250801_162156_oej58,"Simon",countup,142,2025-08-01T04:22:10.544Z,Right,1364,"8,16,4,4,4,32,8,8,16,128,64,0,2,16,2,2",88,1,0,true
20250801_162156_oej58,"Simon",countup,143,2025-08-01T04:22:10.635Z,Left,1372,"8,16,4,4,4,32,8,4,16,128,64,8,2,16,2,2",91,1,1,true
20250801_162156_oej58,"Simon",countup,144,2025-08-01T04:22:10.654Z,Up,1392,"8,16,4,8,4,32,8,8,16,128,64,2,2,16,2,2",19,1,2,true
20250801_162156_oej58,"Simon",countup,145,2025-08-01T04:22:10.816Z,Left,1396,"8,16,4,8,4,32,16,0,16,128,64,2,2,16,4,2",162,1,1,true
20250801_162156_oej58,"Simon",countup,146,2025-08-01T04:22:10.856Z,Right,1396,"8,16,4,8,4,32,16,4,16,128,64,2,2,16,4,0",40,1,0,true
